
一、DCC通风设备
576,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721362-LAY-4F-1_500-A,2850x2600(右) DCC-E,1,X-HLP3-AR-F3-LAY-04-001
577,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-04-001
578,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-V454-LAY-4F-1_500-A,2850x1800(左) DCC-E*2,1,X-HLP3-AR-F3-LAY-04-001
579,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-V455-LAY-4F-1_500-A,2850x2300(左) DCC,1,X-HLP3-AR-F3-LAY-04-001
580,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,MD 1200x2200 DCC-F*2,1,X-HLP3-AR-F3-LAY-04-001
581,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,3500x2300(左) DCC-F*2,1,X-HLP3-AR-F3-LAY-04-001
582,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,2365*1165(右) DCC,1,X-HLP3-AR-F3-LAY-04-001
583,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
584,,,双扇防火门,双扇平开防火门_带观察窗 - QM1523-4721673-LAY-4F-1_500-A,2850x2600(右) DCC-E*2,1,X-HLP3-AR-F3-LAY-04-001
585,,,门,单开门 1000X2000,1000x2000 MD 1200x2200 DCC-F*2,1,X-HLP3-CR-B3-LAY-KPART-04-002
586,,,门,单开门 1000X2000,1000x2000 2365*965,1,X-HLP3-CR-B3-LAY-KPART-04-002
587,,,检修门,MD2-1022,1000x2200 2000x2300(右) DCC-B*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
588,,,检修门,MD2-1022,1000x2200 2850x2300(左) DCC-D,1,X-HLP3-CR-F3-LAY-KEQP-02-002
589,,,检修门,MD2-1022,1000x2200 2850x2300(右) DCC-E*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
590,,,检修门,MD2-1022,1000x2200 2400x1300(右) DCC,1,X-HLP3-CR-F3-LAY-KEQP-02-002
591,,,检修门,MD2-1022,1000x2200 2850x2300(左) DCC-D*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
592,,,检修门,MD2-1022,1000x2200 2000x1800(左) DCC-A*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
593,,,检修门,MD2-1022,1000x2200 2850x2300(左) DCC,1,X-HLP3-CR-F3-LAY-KEQP-02-002
594,,,检修门,MD2-1022,1000x2200 DCC-C*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
595,,,检修门,MD2-1022,1000x2200 2850x2600(左) DCC-E,1,X-HLP3-CR-F3-LAY-KEQP-02-002
596,,,检修门,X-HLP3-CR-F3-LAY-KEQP-02-002_20260401 DCC更新_SPM$0$MD1-1222,1200x2200 3500x2300(左) DCC-F,1,X-HLP3-CR-F3-LAY-KEQP-02-002
597,,,检修门,X-HLP3-CR-F3-LAY-KEQP-02-002_20260401 DCC更新_SPM$0$MD1-1222,1200x2200 3500x2300(左) DCC-F*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
598,,,门,单开门 1000X2000,1000x2000 2365*1165(左) DCC,1,X-HLP3-CR-F3-LAY-KPART-01-002
599,,,门,单开门 1000X2000,1000x2000 2850x2600(右),1,X-HLP3-CR-F3-LAY-KPART-03-002
600,,,门,单开门 1000X2000,1000x2000 2850x1800(右) DCC-C,1,X-HLP3-CR-F3-LAY-KPART-03-002
601,,,门,单开门 1000X2000,1000x2000 2850x1800(左) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
602,,,门,ZDM1221,1200x2100,1,X-HLP3-CR-F3-LAY-KPART-04-001
603,,,门,组合门图例,,1,X-HLP3-CR-F3-LAY-KPART-04-001

四、结构构件
序号,轴位,区域,类别,名称,规格,数量,来源图纸
604,,,柱,柱位牌,,109,X-HLP3-CR-F3-LAY-KPART-04-001
605,,,型钢,A$C2DBF4B5B,,103,X-HLP3-CR-F3-LAY-KEQP-02-002
606,,,型钢,A$C2DBF4B5B,DCC 2850x1800(左),49,X-HLP3-CR-F3-LAY-KEQP-02-002
607,,,型钢,A$C2DBF4B5B,DCC 2850x2600(左),32,X-HLP3-CR-F3-LAY-KEQP-02-002
608,,,型钢,A$C2DBF4B5B,DCC 3500x2300(左),31,X-HLP3-CR-F3-LAY-KEQP-02-002
609,,,型钢,A$C2DBF4B5B,DCC 2850x2300(左),21,X-HLP3-CR-F3-LAY-KEQP-02-002
610,,,柱,柱底找平,,18,X-HLP3-CR-F3-LAY-KEQP-02-002
611,,,柱,柱位牌,2850x2300(左) DCC,15,X-HLP3-CR-F3-LAY-KPART-04-001
612,,,柱,柱位牌,2850x2300(右) DCC,12,X-HLP3-CR-F3-LAY-KPART-04-001
613,,,柱,柱位牌,MD 1200x2200,11,X-HLP3-CR-F3-LAY-KPART-04-001
614,,,柱,柱位牌,2850x2600(右) DCC-E*2,10,X-HLP3-CR-F3-LAY-KPART-04-001
615,,,柱,柱位牌,2850x1800(右) DCC-C*2,10,X-HLP3-CR-F3-LAY-KPART-04-001
616,,,柱,柱位牌,2400x1300(右) DCC,7,X-HLP3-CR-F3-LAY-KPART-04-001
617,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 3500x2300(左) DCC-F,6,X-HLP3-AR-B3-LAY-04-001
618,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900,5,X-HLP3-AR-B3-LAY-04-001
619,,,钢柱,钢_柱_方管 - RHS600X600X22-349043-4F,600x600 3500x2300(左) DCC-F,4,X-HLP3-AR-B3-LAY-04-001
620,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V6-4F,1800x1800 3500x2300(左) DCC-F,4,X-HLP3-AR-B3-LAY-04-001
621,,,柱,防撞柱 - 防撞柱-V119-LAY-1F-1_500-A,,4,X-HLP3-AR-F3-LAY-01-001
622,,,柱,H-方柱-200x8-X3,,4,X-HLP3-CR-F3-LAY-KEQP-02-002
623,,,柱,柱位牌,DCC-F,4,X-HLP3-CR-F3-LAY-KPART-04-001
624,,,柱,防撞柱 - 防撞柱-V120-LAY-1F-1_500-A,,3,X-HLP3-AR-F3-LAY-01-001
625,,,型钢,A$C2DBF4B5B,DCC 2850x2300(右),3,X-HLP3-CR-F3-LAY-KEQP-02-002
626,,,柱,柱位牌,2365*1165(左) DCC,3,X-HLP3-CR-F3-LAY-KPART-04-001
627,,,柱,防撞柱 - 防撞柱-4749834-LAY-1F-1_500-A,,2,X-HLP3-AR-F3-LAY-01-001
628,,,柱,防撞柱 - 防撞柱-4750317-LAY-1F-1_500-A,,2,X-HLP3-AR-F3-LAY-01-001
629,,,柱,H-方柱-200x8-X8,,2,X-HLP3-CR-F3-LAY-KEQP-02-002
630,,,柱,H-方柱-200x8-X11,,2,X-HLP3-CR-F3-LAY-KEQP-02-002
631,,,柱,H-方柱-200x8-X13,,2,X-HLP3-CR-F3-LAY-KEQP-02-002
632,,,柱,柱位牌,2000*2300(右) DCC-B,2,X-HLP3-CR-F3-LAY-KPART-04-001
633,,,柱,柱位牌,2000*2300(左) DCC,2,X-HLP3-CR-F3-LAY-KPART-04-001
634,,,柱,柱位牌,2365x765 DCC,2,X-HLP3-CR-F3-LAY-KPART-04-001
635,,,柱,柱位牌,2850x2600(右) DCC-E,2,X-HLP3-CR-F3-LAY-KPART-04-001
636,,,钢梁,钢_梁_工形 - M_连接-刚性-填充-39271-4F,2365*965 DCC,1,X-HLP3-AR-B3-LAY-04-001
637,,,钢梁,钢_梁_工形 - M_连接-刚性-填充-V1-4F,2365*965 DCC,1,X-HLP3-AR-B3-LAY-04-001
638,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 2365*765 DCC,1,X-HLP3-AR-B3-LAY-04-001
639,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 3600X500,1,X-HLP3-AR-B3-LAY-04-001
640,,,钢柱,钢_柱_方管 - RHS900X900X32-V2-4F,900x900 3500x2300(左) DCC-F*2,1,X-HLP3-AR-B3-LAY-04-001
641,,,钢柱,钢_柱_方管 - RHS900X900X32-V3-4F,900x900 2365*965,1,X-HLP3-AR-B3-LAY-04-001
642,,,钢柱,钢_柱_方管 - RHS900X900X32-341526-4F,900x900 1800x1000,1,X-HLP3-AR-B3-LAY-04-001
643,,,钢梁,钢_梁_工形 - BW250_9_250_14_250_14-343339-4F,3500x2300(左) DCC-F,1,X-HLP3-AR-B3-LAY-04-001
644,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-344166-4F,1800x1800,1,X-HLP3-AR-B3-LAY-04-001
645,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V4-4F,1800x1800,1,X-HLP3-AR-B3-LAY-04-001
646,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-351773-4F,1800x1800 3500x2300(左) DCC-F,1,X-HLP3-AR-B3-LAY-04-001
647,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V5-4F,1800x1800 2365*765 DCC,1,X-HLP3-AR-B3-LAY-04-001
648,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V6-4F,1800x1800 3500x2300(左) DCC-F*2,1,X-HLP3-AR-B3-LAY-04-001
649,,,混凝土柱,砼_柱_矩形 - 1800X1800 2-V7-4F,1800x1800 3500x2300(左) DCC-F,1,X-HLP3-AR-B3-LAY-04-001
650,,,柱,防撞柱 - 防撞柱-V120-LAY-1F-1_500-A,2850x1800(左) DCC-C*2,1,X-HLP3-AR-F3-LAY-01-001
651,,,柱,防撞柱 - 防撞柱-4749834-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
652,,,柱,防撞柱 - 防撞柱-V69-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
653,,,柱,防撞柱 - 防撞柱-4750317-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
654,,,柱,防撞柱 - 防撞柱-V70-LAY-2F-1_500-A,,1,X-HLP3-AR-F3-LAY-02-001
655,,,柱,防撞柱 - 防撞柱-4749834-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
656,,,柱,防撞柱 - 防撞柱-V456-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
657,,,柱,防撞柱 - 防撞柱-4750317-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
658,,,柱,防撞柱 - 防撞柱-V457-LAY-4F-1_500-A,,1,X-HLP3-AR-F3-LAY-04-001
659,,,梁,剖面梁 - _1_50-572056-3F,,1,X-HLP3-AR-PB6A-LAY-03-001
660,,,梁,剖面梁 - _1_50-572056-3F,3600X500,1,X-HLP3-AR-PB6A-LAY-03-001
661,,,梁,剖面梁 - _1_50-572056-3F,3500x2300(左) DCC-F,1,X-HLP3-AR-PB6A-LAY-03-001
662,,,梁,剖面梁 - _1_50-572056-3F,2365*765 DCC,1,X-HLP3-AR-PB6A-LAY-03-001
663,,,柱,H-方柱-200x8-X4,,1,X-HLP3-CR-F3-LAY-KEQP-02-002
664,,,柱,H-方柱-200x8-X5,,1,X-HLP3-CR-F3-LAY-KEQP-02-002
665,,,柱,H-方柱-200x8-X6,,1,X-HLP3-CR-F3-LAY-KEQP-02-002
666,,,型钢,Angle iron,,1,X-HLP3-CR-F3-LAY-KEQP-02-002
667,,,型钢,C200X75,,1,X-HLP3-CR-F3-LAY-KEQP-02-002
668,,,柱,柱位牌,2000x2600(右) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
669,,,柱,柱位牌,2000x1800(左) DCC,1,X-HLP3-CR-F3-LAY-KPART-04-001
670,,,柱,柱位牌,2000x2300(右) DCC-B,1,X-HLP3-CR-F3-LAY-KPART-04-001
671,,,柱,柱位牌,2850x1800(左) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
672,,,柱,柱位牌,2000x2600(右) DCC-J*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
673,,,柱,柱位牌,2850x2300(右) DCC-D*2,1,X-HLP3-CR-F3-LAY-KPART-04-001
674,,,柱,柱位牌,2000*2300(左) DCC-B,1,X-HLP3-CR-F3-LAY-KPART-04-001
675,,,柱,柱位牌,100X100,1,X-HLP3-CR-F3-LAY-KPART-04-001
676,,,柱,柱位牌,3500x2300(右),1,X-HLP3-CR-F3-LAY-KPART-04-001
677,,,柱,柱位牌,2850x2600(右),1,X-HLP3-CR-F3-LAY-KPART-04-001
678,,,柱,柱位牌,2850x2300(右) DCC-D,1,X-HLP3-CR-F3-LAY-KPART-04-001
679,,,柱,柱位牌,2850x1800(左),1,X-HLP3-CR-F3-LAY-KPART-04-001
680,,,柱,柱位牌,2850x2300(左) DCC-D,1,X-HLP3-CR-F3-LAY-KPART-04-001

五、紧固件/螺栓
序号,轴位,区域,类别,名称,规格,数量,来源图纸
681,,,紧固件/螺栓,DCC-Rack-200x200,200x200,208,X-HLP3-CR-F3-LAY-KEQP-02-002
682,,,紧固件/螺栓,H10_40,,183,X-HLP3-CR-F3-LAY-KEQP-02-002
683,,,紧固件/螺栓,A$C4EA80240,200x4000,160,X-HLP3-CR-F3-LAY-KEQP-02-002
684,,,紧固件/螺栓,A$C147C6879,6800x7900,159,X-HLP3-CR-F3-LAY-KEQP-02-002
685,,,紧固件/螺栓,X-HL-SM-F1-SEC-00-01$0$A$C4EA80240,200x4000,88,X-HLP3-CR-F3-LAY-KEQP-02-002
686,,,紧固件/螺栓,X-HL-SM-F1-SEC-00-01$0$A$C147C6879,6800x7900,83,X-HLP3-CR-F3-LAY-KEQP-02-002
687,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x1800(左),68,X-HLP3-CR-F3-LAY-KEQP-02-002
688,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x1800(左),67,X-HLP3-CR-F3-LAY-KEQP-02-002
689,,,紧固件/螺栓,M12,,56,X-HLP3-CR-F3-LAY-KEQP-02-002
690,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 3500x2300(左),48,X-HLP3-CR-F3-LAY-KEQP-02-002
691,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 3500x2300(左),48,X-HLP3-CR-F3-LAY-KEQP-02-002
692,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x2600(左),37,X-HLP3-CR-F3-LAY-KEQP-02-002
693,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x2600(左),37,X-HLP3-CR-F3-LAY-KEQP-02-002
694,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x2300(左),36,X-HLP3-CR-F3-LAY-KEQP-02-002
695,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x2300(左),36,X-HLP3-CR-F3-LAY-KEQP-02-002
696,,,紧固件/螺栓,H10_40,DCC 2850x1800(左),23,X-HLP3-CR-F3-LAY-KEQP-02-002
697,,,紧固件/螺栓,H10_40,DCC 3500x2300(左),10,X-HLP3-CR-F3-LAY-KEQP-02-002
698,,,紧固件/螺栓,H10_40,DCC 2850x2600(左),10,X-HLP3-CR-F3-LAY-KEQP-02-002
699,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2300(右) DCC-D,7,X-HLP3-CR-F3-LAY-KEQP-02-002
700,,,紧固件/螺栓,化学锚栓连接板,,6,X-HLP3-CR-F3-LAY-KEQP-02-002
701,,,紧固件/螺栓,A$C4EA80240,200x4000 DCC 2850x2300(右),6,X-HLP3-CR-F3-LAY-KEQP-02-002
702,,,紧固件/螺栓,A$C147C6879,6800x7900 DCC 2850x2300(右),6,X-HLP3-CR-F3-LAY-KEQP-02-002
703,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x1800(右) DCC-C*2,5,X-HLP3-CR-F3-LAY-KEQP-02-002
704,,,紧固件/螺栓,H10_40,DCC 2850x2300(左),5,X-HLP3-CR-F3-LAY-KEQP-02-002
705,,,紧固件/螺栓,H10_40,DCC 2850x2300(右),5,X-HLP3-CR-F3-LAY-KEQP-02-002
706,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2600(右) DCC-E,3,X-HLP3-CR-F3-LAY-KEQP-02-002
707,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2600(右) DCC-E*2,2,X-HLP3-CR-F3-LAY-KEQP-02-002
708,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2300(右) DCC-D*2,2,X-HLP3-CR-F3-LAY-KEQP-02-002
709,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x1800(右) DCC-C,2,X-HLP3-CR-F3-LAY-KEQP-02-002
710,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2000x1800(右) DCC-D*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
711,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x1800(右),1,X-HLP3-CR-F3-LAY-KEQP-02-002
712,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2600(右) DCC-C,1,X-HLP3-CR-F3-LAY-KEQP-02-002

六、各图纸汇总
图纸,DCC设备,DCC支架,隔断/门,门,结构,紧固件,类型
X-HLP3-AR-B3-LAY-04-001,0,0,0,11,33,0,建筑
X-HLP3-AR-F3-LAY-01-001,0,0,0,437,12,0,建筑
X-HLP3-AR-F3-LAY-02-001,0,0,0,124,4,0,建筑
X-HLP3-AR-F3-LAY-03-001,0,0,0,0,0,0,建筑
X-HLP3-AR-F3-LAY-04-001,0,0,0,71,4,0,建筑
X-HLP3-AR-PB6-LAY-03-001,0,0,0,0,0,0,建筑
X-HLP3-AR-PB6A-LAY-03-001,0,0,0,0,4,0,建筑
X-HLP3-CR-B3-LAY-KEQP-04-001,17,0,0,0,0,0,厨房设备
X-HLP3-CR-B3-LAY-KPART-04-002,0,0,0,2,0,0,厨房隔断
X-HLP3-CR-F3-LAY-KEQP-01-002,61,0,0,0,0,0,厨房设备
X-HLP3-CR-F3-LAY-KEQP-02-002,227,389,14,48,272,1409,厨房设备
X-HLP3-CR-F3-LAY-KEQP-03-002,25,0,0,0,0,0,厨房设备
X-HLP3-CR-F3-LAY-KPART-01-002,0,0,0,5,0,0,厨房隔断
X-HLP3-CR-F3-LAY-KPART-03-002,0,0,0,21,0,0,厨房隔断
X-HLP3-CR-F3-LAY-KPART-04-001,0,0,0,4,202,0,厨房隔断
X-HLP3-CR-PB6-LAY-KEQP-03-001,10,0,0,0,0,0,厨房设备
X-HLP3-CR-PB6A-LAY-KEQP-03-001,10,0,0,0,0,0,厨房设备
